,Date,Company,Departure,Source,Duration,Stoppages,Arrival,Destination,Price
1160,Fri-29Oct2021,Vistara,18:30,Mumbai,19h 20m,1-stop,13:50,Goa,"22,743"
1161,Fri-29Oct2021,Vistara,17:30,Mumbai,20h 20m,1-stop,13:50,Goa,"22,743"
1162,Fri-29Oct2021,Vistara,20:55,Mumbai,22h 55m,1-stop,19:50,Goa,"22,743"
1163,Fri-29Oct2021,Vistara,19:45,Mumbai,24h 05m,1-stop,19:50,Goa,"22,743"
1164,Fri-29Oct2021,Vistara,18:30,Mumbai,25h 20m,1-stop,19:50,Goa,"22,743"
1165,Fri-29Oct2021,Vistara,17:30,Mumbai,26h 20m,1-stop,19:50,Goa,"22,743"
1166,Fri-29Oct2021,Vistara,14:00,Mumbai,20h 55m,2+-stop,10:55,Goa,"28,223"
1167,Fri-29Oct2021,Vistara,14:00,Mumbai,20h 55m,2+-stop,10:55,Goa,"28,223"
1168,Fri-29Oct2021,Vistara,14:00,Mumbai,23h 50m,2+-stop,13:50,Goa,"28,223"
1169,Fri-29Oct2021,Vistara,14:00,Mumbai,23h 50m,2+-stop,13:50,Goa,"28,223"
1170,Fri-29Oct2021,Vistara,14:00,Mumbai,23h 50m,2+-stop,13:50,Goa,"28,223"
1171,Fri-29Oct2021,Vistara,14:00,Mumbai,29h 50m,2+-stop,19:50,Goa,"28,223"
1172,Fri-29Oct2021,Vistara,14:00,Mumbai,29h 50m,2+-stop,19:50,Goa,"28,223"
1173,Fri-29Oct2021,Vistara,14:00,Mumbai,29h 50m,2+-stop,19:50,Goa,"28,223"
1174,Fri-29Oct2021,Vistara,14:00,Mumbai,29h 50m,2+-stop,19:50,Goa,"30,454"
1175,Fri-29Oct2021,Air India,18:00,Mumbai,20h 40m,1-stop,14:40,Goa,"31,773"
1176,Thu-04Nov2021,GO FIRST,05:35,Mumbai,01h 15m,non-stop,06:50,Goa,"4,262"
1177,Thu-04Nov2021,Indigo,05:40,Mumbai,01h 15m,non-stop,06:55,Goa,"4,368"
1178,Thu-04Nov2021,GO FIRST,16:20,Mumbai,01h 25m,non-stop,17:45,Goa,"4,946"
1179,Thu-04Nov2021,Indigo,16:55,Mumbai,01h 05m,non-stop,18:00,Goa,"4,998"
1180,Thu-04Nov2021,Indigo,07:30,Mumbai,01h 10m,non-stop,08:40,Goa,"4,998"
1181,Thu-04Nov2021,SpiceJet,15:30,Mumbai,01h 35m,non-stop,17:05,Goa,"5,208"
1182,Thu-04Nov2021,Indigo,14:05,Mumbai,01h 10m,non-stop,15:15,Goa,"5,313"
1183,Thu-04Nov2021,Vistara,13:35,Mumbai,01h 20m,non-stop,14:55,Goa,"5,471"
1184,Thu-04Nov2021,GO FIRST,11:30,Mumbai,01h 15m,non-stop,12:45,Goa,"5,732"
1185,Thu-04Nov2021,Air India,05:30,Mumbai,01h 20m,non-stop,06:50,Goa,"5,838"
1186,Thu-04Nov2021,Air India,19:05,Mumbai,01h 25m,non-stop,20:30,Goa,"5,891"
1187,Thu-04Nov2021,SpiceJet,11:15,Mumbai,01h 35m,non-stop,12:50,Goa,"7,832"
1188,Thu-04Nov2021,Indigo,10:15,Mumbai,01h 05m,non-stop,11:20,Goa,"8,358"
1189,Thu-04Nov2021,Air India,13:25,Mumbai,01h 20m,non-stop,14:45,Goa,"8,463"
1190,Thu-04Nov2021,GO FIRST,06:05,Mumbai,11h 05m,1-stop,17:10,Goa,"8,883"
1191,Thu-04Nov2021,Vistara,11:25,Mumbai,01h 20m,non-stop,12:45,Goa,"8,936"
1192,Thu-04Nov2021,Vistara,09:05,Mumbai,04h 45m,1-stop,13:50,Goa,"10,826"
1193,Thu-04Nov2021,GO FIRST,15:20,Mumbai,01h 10m,non-stop,16:30,Goa,"10,878"
1194,Thu-04Nov2021,Indigo,11:30,Mumbai,01h 05m,non-stop,12:35,Goa,"11,928"
1195,Thu-04Nov2021,GO FIRST,06:00,Mumbai,07h 30m,1-stop,13:30,Goa,"12,847"
1196,Thu-04Nov2021,Vistara,16:00,Mumbai,21h 50m,1-stop,13:50,Goa,"12,716"
1197,Thu-04Nov2021,Vistara,17:30,Mumbai,20h 20m,1-stop,13:50,Goa,"12,821"
1198,Thu-04Nov2021,Vistara,07:30,Mumbai,06h 20m,1-stop,13:50,Goa,"12,978"
1199,Thu-04Nov2021,Vistara,06:30,Mumbai,07h 20m,1-stop,13:50,Goa,"12,978"
1200,Thu-04Nov2021,Vistara,06:00,Mumbai,07h 50m,1-stop,13:50,Goa,"12,978"
1201,Thu-04Nov2021,Air India,05:45,Mumbai,28h 30m,1-stop,10:15,Goa,"13,031"
1202,Thu-04Nov2021,Vistara,07:00,Mumbai,06h 50m,1-stop,13:50,Goa,"13,923"
1203,Thu-04Nov2021,Air India,07:00,Mumbai,06h 15m,1-stop,13:15,Goa,"16,023"
1204,Thu-04Nov2021,Air India,16:00,Mumbai,18h 15m,2+-stop,10:15,Goa,"16,037"
1205,Thu-04Nov2021,Air India,15:25,Mumbai,18h 50m,2+-stop,10:15,Goa,"16,037"
1206,Thu-04Nov2021,Air India,07:05,Mumbai,27h 10m,2+-stop,10:15,Goa,"16,037"
1207,Thu-04Nov2021,Air India,07:00,Mumbai,27h 15m,1-stop,10:15,Goa,"16,037"
1208,Thu-04Nov2021,Vistara,22:45,Mumbai,22h 35m,1-stop,21:20,Goa,"16,548"
1209,Thu-04Nov2021,Vistara,18:30,Mumbai,26h 50m,1-stop,21:20,Goa,"16,548"
1210,Thu-04Nov2021,GO FIRST,22:40,Mumbai,14h 50m,1-stop,13:30,Goa,"16,679"
1211,Thu-04Nov2021,GO FIRST,21:15,Mumbai,16h 15m,1-stop,13:30,Goa,"16,679"
1212,Thu-04Nov2021,AirAsia,02:35,Mumbai,04h 25m,1-stop,07:00,Goa,"16,941"
1213,Thu-04Nov2021,Air India,21:30,Mumbai,15h 45m,1-stop,13:15,Goa,"17,073"
1214,Thu-04Nov2021,Air India,19:00,Mumbai,18h 15m,1-stop,13:15,Goa,"17,073"
1215,Thu-04Nov2021,Air India,16:00,Mumbai,21h 15m,2+-stop,13:15,Goa,"17,073"
1216,Thu-04Nov2021,GO FIRST,23:45,Mumbai,13h 45m,1-stop,13:30,Goa,"17,257"
1217,Thu-04Nov2021,Air India,15:25,Mumbai,21h 50m,2+-stop,13:15,Goa,"17,493"
1218,Thu-04Nov2021,Air India,07:05,Mumbai,30h 10m,2+-stop,13:15,Goa,"17,493"
1219,Thu-04Nov2021,GO FIRST,09:25,Mumbai,10h 45m,1-stop,20:10,Goa,"17,991"
1220,Thu-04Nov2021,GO FIRST,07:30,Mumbai,12h 40m,1-stop,20:10,Goa,"17,991"
1221,Thu-04Nov2021,Air India,08:00,Mumbai,26h 15m,2+-stop,10:15,Goa,"18,231"
1222,Thu-04Nov2021,Air India,10:00,Mumbai,24h 15m,2+-stop,10:15,Goa,"19,040"
1223,Thu-04Nov2021,Vistara,22:45,Mumbai,15h 05m,1-stop,13:50,Goa,"19,455"
1224,Thu-04Nov2021,Vistara,18:30,Mumbai,19h 20m,1-stop,13:50,Goa,"19,455"
1225,Thu-04Nov2021,Vistara,15:45,Mumbai,22h 05m,2+-stop,13:50,Goa,"19,455"
1226,Thu-04Nov2021,Vistara,14:40,Mumbai,23h 10m,2+-stop,13:50,Goa,"19,455"
1227,Thu-04Nov2021,Vistara,11:55,Mumbai,25h 55m,2+-stop,13:50,Goa,"19,455"
1228,Thu-04Nov2021,Vistara,11:55,Mumbai,25h 55m,2+-stop,13:50,Goa,"19,455"
1229,Thu-04Nov2021,Air India,10:00,Mumbai,27h 15m,2+-stop,13:15,Goa,"20,643"
1230,Thu-04Nov2021,AirAsia,07:20,Mumbai,07h 35m,1-stop,14:55,Goa,"22,665"
1231,Thu-04Nov2021,AirAsia,07:20,Mumbai,08h 05m,1-stop,15:25,Goa,"22,665"
1232,Thu-04Nov2021,Vistara,22:45,Mumbai,15h 05m,1-stop,13:50,Goa,"22,323"
1233,Thu-04Nov2021,Vistara,18:30,Mumbai,19h 20m,1-stop,13:50,Goa,"22,323"
1234,Thu-04Nov2021,Vistara,15:45,Mumbai,22h 05m,2+-stop,13:50,Goa,"22,323"
1235,Thu-04Nov2021,Vistara,14:40,Mumbai,23h 10m,2+-stop,13:50,Goa,"22,323"
1236,Thu-04Nov2021,Vistara,11:55,Mumbai,25h 55m,2+-stop,13:50,Goa,"22,323"
1237,Fri-29Oct2021,GO FIRST,12:35,Delhi,01h 30m,non-stop,14:05,Patna,"5,114"
1238,Fri-29Oct2021,GO FIRST,13:30,Delhi,01h 30m,non-stop,15:00,Patna,"5,114"
1239,Fri-29Oct2021,GO FIRST,16:50,Delhi,01h 30m,non-stop,18:20,Patna,"5,114"
1240,Fri-29Oct2021,GO FIRST,19:30,Delhi,01h 30m,non-stop,21:00,Patna,"5,114"
1241,Fri-29Oct2021,Indigo,19:20,Delhi,01h 40m,non-stop,21:00,Patna,"5,115"
1242,Fri-29Oct2021,Indigo,14:20,Delhi,01h 35m,non-stop,15:55,Patna,"5,430"
1243,Fri-29Oct2021,SpiceJet,18:00,Delhi,01h 40m,non-stop,19:40,Patna,"5,430"
1244,Fri-29Oct2021,Indigo,15:45,Delhi,01h 35m,non-stop,17:20,Patna,"5,640"
1245,Fri-29Oct2021,Vistara,18:10,Delhi,01h 40m,non-stop,19:50,Patna,"6,008"
1246,Fri-29Oct2021,Indigo,12:40,Delhi,01h 40m,non-stop,14:20,Patna,"6,480"
1247,Fri-29Oct2021,Indigo,17:20,Delhi,01h 50m,non-stop,19:10,Patna,"6,480"
1248,Fri-29Oct2021,SpiceJet,19:10,Delhi,01h 40m,non-stop,20:50,Patna,"9,944"
1249,Fri-29Oct2021,Air India,14:00,Delhi,01h 20m,non-stop,15:20,Patna,"12,675"
1250,Fri-29Oct2021,Air India,16:45,Delhi,01h 40m,non-stop,18:25,Patna,"12,675"
1251,Fri-29Oct2021,Air India,13:30,Delhi,06h 40m,1-stop,20:10,Patna,"14,880"
1252,Fri-29Oct2021,GO FIRST,10:55,Delhi,05h 30m,1-stop,16:25,Patna,"15,006"
1253,Fri-29Oct2021,GO FIRST,19:45,Delhi,11h 50m,1-stop,07:35,Patna,"15,721"
1254,Fri-29Oct2021,GO FIRST,19:45,Delhi,16h 25m,1-stop,12:10,Patna,"15,721"
1255,Fri-29Oct2021,Vistara,16:05,Delhi,17h 50m,1-stop,09:55,Patna,"15,825"
1256,Fri-29Oct2021,Vistara,14:10,Delhi,19h 45m,1-stop,09:55,Patna,"15,825"
1257,Fri-29Oct2021,Vistara,17:35,Delhi,16h 20m,1-stop,09:55,Patna,"16,245"
1258,Fri-29Oct2021,Vistara,20:40,Delhi,13h 15m,1-stop,09:55,Patna,"17,190"
1259,Fri-29Oct2021,Vistara,20:35,Delhi,37h 20m,2+-stop,09:55,Patna,"19,605"
1260,Fri-29Oct2021,Vistara,14:45,Delhi,43h 10m,2+-stop,09:55,Patna,"19,605"
1261,Fri-29Oct2021,Vistara,11:10,Delhi,22h 45m,2+-stop,09:55,Patna,"19,710"
1262,Fri-29Oct2021,Vistara,17:45,Delhi,40h 10m,2+-stop,09:55,Patna,"19,920"
1263,Fri-29Oct2021,Vistara,19:50,Delhi,14h 05m,1-stop,09:55,Patna,"20,445"
1264,Fri-29Oct2021,Vistara,15:10,Delhi,18h 45m,2+-stop,09:55,Patna,"20,498"
1265,Fri-29Oct2021,Vistara,15:10,Delhi,18h 45m,2+-stop,09:55,Patna,"20,498"
1266,Fri-29Oct2021,Vistara,17:45,Delhi,16h 10m,2+-stop,09:55,Patna,"20,918"
1267,Fri-29Oct2021,Vistara,17:10,Delhi,40h 45m,2+-stop,09:55,Patna,"20,970"
1268,Fri-29Oct2021,Vistara,16:55,Delhi,17h 00m,2+-stop,09:55,Patna,"21,548"
1269,Thu-04Nov2021,Indigo,23:10,Delhi,01h 40m,non-stop,00:50,Patna,"5,115"
1270,Thu-04Nov2021,Indigo,17:30,Delhi,01h 45m,non-stop,19:15,Patna,"5,115"
1271,Thu-04Nov2021,Indigo,21:20,Delhi,01h 45m,non-stop,23:05,Patna,"5,115"
1272,Thu-04Nov2021,Vistara,18:15,Delhi,01h 40m,non-stop,19:55,Patna,"5,115"
1273,Thu-04Nov2021,GO FIRST,17:55,Delhi,01h 40m,non-stop,19:35,Patna,"5,114"
1274,Thu-04Nov2021,Indigo,18:10,Delhi,01h 35m,non-stop,19:45,Patna,"5,115"
1275,Thu-04Nov2021,GO FIRST,19:35,Delhi,15h 25m,1-stop,11:00,Patna,"5,621"
1276,Thu-04Nov2021,SpiceJet,18:35,Delhi,01h 40m,non-stop,20:15,Patna,"5,640"
1277,Thu-04Nov2021,Indigo,13:15,Delhi,01h 45m,non-stop,15:00,Patna,"7,320"
1278,Thu-04Nov2021,GO FIRST,06:05,Delhi,01h 40m,non-stop,07:45,Patna,"7,478"
1279,Thu-04Nov2021,GO FIRST,09:00,Delhi,01h 40m,non-stop,10:40,Patna,"7,478"
1280,Thu-04Nov2021,GO FIRST,13:55,Delhi,01h 40m,non-stop,15:35,Patna,"7,478"
1281,Thu-04Nov2021,Indigo,20:00,Delhi,01h 50m,non-stop,21:50,Patna,"7,478"
1282,Thu-04Nov2021,SpiceJet,07:25,Delhi,01h 35m,non-stop,09:00,Patna,"7,844"
1283,Thu-04Nov2021,Indigo,07:50,Delhi,09h 25m,1-stop,17:15,Patna,"9,053"
1284,Thu-04Nov2021,Air India,18:30,Delhi,26h 20m,1-stop,20:50,Patna,"8,160"
1285,Thu-04Nov2021,Indigo,14:50,Delhi,06h 50m,1-stop,21:40,Patna,"8,265"
1286,Thu-04Nov2021,Indigo,08:55,Delhi,01h 35m,non-stop,10:30,Patna,"8,266"
1287,Thu-04Nov2021,Indigo,13:00,Delhi,04h 15m,1-stop,17:15,Patna,"9,263"
1288,Thu-04Nov2021,SpiceJet,15:10,Delhi,01h 45m,non-stop,16:55,Patna,"8,370"
1289,Thu-04Nov2021,Indigo,05:15,Delhi,09h 10m,1-stop,14:25,Patna,"8,843"
1290,Thu-04Nov2021,Indigo,16:05,Delhi,01h 40m,non-stop,17:45,Patna,"9,525"
1291,Thu-04Nov2021,Air India,20:15,Delhi,20h 20m,1-stop,16:35,Patna,"9,840"
1292,Thu-04Nov2021,Air India,16:55,Delhi,23h 40m,1-stop,16:35,Patna,"9,840"
1293,Thu-04Nov2021,Air India,20:15,Delhi,17h 55m,1-stop,14:10,Patna,"10,785"
1294,Thu-04Nov2021,Air India,16:55,Delhi,21h 15m,1-stop,14:10,Patna,"10,785"
1295,Thu-04Nov2021,Air India,16:45,Delhi,01h 40m,non-stop,18:25,Patna,"12,675"
1296,Thu-04Nov2021,Vistara,16:05,Delhi,17h 50m,1-stop,09:55,Patna,"14,460"
1297,Thu-04Nov2021,Vistara,14:15,Delhi,19h 40m,1-stop,09:55,Patna,"14,460"
1298,Thu-04Nov2021,Indigo,12:20,Delhi,01h 40m,non-stop,14:00,Patna,"13,830"
1299,Thu-04Nov2021,GO FIRST,11:30,Delhi,01h 40m,non-stop,13:10,Patna,"14,250"
1300,Thu-04Nov2021,Air India,10:35,Delhi,01h 35m,non-stop,12:10,Patna,"14,250"
1301,Thu-04Nov2021,Vistara,08:05,Delhi,25h 50m,1-stop,09:55,Patna,"14,460"
1302,Thu-04Nov2021,Vistara,06:15,Delhi,27h 40m,1-stop,09:55,Patna,"14,460"
1303,Thu-04Nov2021,Air India,06:50,Delhi,07h 20m,1-stop,14:10,Patna,"15,195"
1304,Thu-04Nov2021,Air India,13:30,Delhi,06h 40m,1-stop,20:10,Patna,"15,300"
1305,Thu-04Nov2021,Air India,09:45,Delhi,10h 25m,1-stop,20:10,Patna,"15,300"
1306,Thu-04Nov2021,Air India,06:10,Delhi,14h 00m,1-stop,20:10,Patna,"15,300"
1307,Thu-04Nov2021,Air India,05:25,Delhi,32h 45m,2+-stop,14:10,Patna,"15,448"
1308,Thu-04Nov2021,Air India,21:10,Delhi,19h 25m,2+-stop,16:35,Patna,"15,510"
1309,Thu-04Nov2021,Air India,09:45,Delhi,30h 50m,2+-stop,16:35,Patna,"15,930"
1310,Thu-04Nov2021,Air India,21:10,Delhi,17h 00m,2+-stop,14:10,Patna,"16,455"
1311,Thu-04Nov2021,Air India,08:10,Delhi,30h 00m,2+-stop,14:10,Patna,"16,455"
1312,Thu-04Nov2021,Air India,09:45,Delhi,28h 25m,2+-stop,14:10,Patna,"16,875"
1313,Thu-04Nov2021,Vistara,20:35,Delhi,37h 20m,2+-stop,09:55,Patna,"16,875"
1314,Thu-04Nov2021,Vistara,07:05,Delhi,50h 50m,2+-stop,09:55,Patna,"16,875"
1315,Thu-04Nov2021,GO FIRST,06:05,Delhi,08h 05m,1-stop,14:10,Patna,"17,295"
1316,Thu-04Nov2021,Air India,20:00,Delhi,24h 50m,2+-stop,20:50,Patna,"17,505"
1317,Thu-04Nov2021,Air India,19:00,Delhi,25h 50m,2+-stop,20:50,Patna,"17,505"
1318,Thu-04Nov2021,Air India,17:50,Delhi,27h 00m,2+-stop,20:50,Patna,"17,505"
1319,Thu-04Nov2021,GO FIRST,08:00,Delhi,05h 45m,1-stop,13:45,Patna,"17,684"
1320,Thu-04Nov2021,GO FIRST,07:00,Delhi,06h 45m,1-stop,13:45,Patna,"17,684"
1321,Thu-04Nov2021,GO FIRST,02:00,Delhi,11h 45m,1-stop,13:45,Patna,"17,684"
1322,Thu-04Nov2021,Vistara,12:50,Delhi,21h 05m,2+-stop,09:55,Patna,"17,715"
1323,Thu-04Nov2021,Vistara,11:40,Delhi,22h 15m,2+-stop,09:55,Patna,"17,715"
1324,Thu-04Nov2021,Vistara,12:50,Delhi,21h 05m,2+-stop,09:55,Patna,"17,820"
1325,Thu-04Nov2021,Vistara,11:40,Delhi,22h 15m,2+-stop,09:55,Patna,"17,820"
1326,Thu-04Nov2021,Vistara,11:10,Delhi,22h 45m,2+-stop,09:55,Patna,"18,555"
1327,Thu-04Nov2021,Air India,21:15,Delhi,22h 55m,1-stop,20:10,Patna,"21,915"
1328,Thu-04Nov2021,Air India,17:20,Delhi,26h 50m,1-stop,20:10,Patna,"21,915"
1329,Thu-04Nov2021,Air India,09:45,Delhi,34h 25m,2+-stop,20:10,Patna,"24,750"
1330,Thu-04Nov2021,Air India,19:00,Delhi,25h 10m,2+-stop,20:10,Patna,"24,960"
1331,Fri-29Oct2021,GO FIRST,12:35,Delhi,05h 10m,1-stop,17:45,Kolkata,"5,954"
1332,Fri-29Oct2021,AirAsia,18:30,Delhi,14h 05m,1-stop,08:35,Kolkata,"6,376"
1333,Fri-29Oct2021,Indigo,13:35,Delhi,05h 55m,1-stop,19:30,Kolkata,"6,443"
1334,Fri-29Oct2021,SpiceJet,18:00,Delhi,19h 50m,1-stop,13:50,Kolkata,"6,584"
1335,Fri-29Oct2021,SpiceJet,18:00,Delhi,22h 50m,1-stop,16:50,Kolkata,"6,584"
1336,Fri-29Oct2021,SpiceJet,10:50,Delhi,23h 45m,1-stop,10:35,Kolkata,"6,584"
1337,Fri-29Oct2021,Indigo,22:15,Delhi,02h 05m,non-stop,00:20,Kolkata,"7,215"
1338,Fri-29Oct2021,Indigo,21:00,Delhi,02h 10m,non-stop,23:10,Kolkata,"7,215"
1339,Fri-29Oct2021,AirAsia,19:25,Delhi,02h 15m,non-stop,21:40,Kolkata,"8,053"
1340,Fri-29Oct2021,SpiceJet,18:40,Delhi,02h 20m,non-stop,21:00,Kolkata,"8,264"
1341,Fri-29Oct2021,Indigo,12:55,Delhi,06h 30m,1-stop,19:25,Kolkata,"8,396"
1342,Fri-29Oct2021,Indigo,19:45,Delhi,02h 15m,non-stop,22:00,Kolkata,"9,105"
1343,Fri-29Oct2021,GO FIRST,19:30,Delhi,14h 05m,1-stop,09:35,Kolkata,"9,435"
1344,Fri-29Oct2021,Indigo,17:30,Delhi,02h 20m,non-stop,19:50,Kolkata,"9,630"
1345,Fri-29Oct2021,Indigo,14:20,Delhi,05h 30m,1-stop,19:50,Kolkata,"10,050"
1346,Fri-29Oct2021,AirAsia,18:40,Delhi,06h 55m,1-stop,01:35,Kolkata,"9,736"
1347,Fri-29Oct2021,AirAsia,16:15,Delhi,09h 20m,1-stop,01:35,Kolkata,"9,736"
1348,Fri-29Oct2021,AirAsia,18:40,Delhi,13h 35m,1-stop,08:15,Kolkata,"9,736"
1349,Fri-29Oct2021,AirAsia,16:15,Delhi,16h 00m,1-stop,08:15,Kolkata,"9,736"
1350,Fri-29Oct2021,GO FIRST,11:20,Delhi,04h 50m,1-stop,16:10,Kolkata,"10,522"
1351,Fri-29Oct2021,Indigo,12:40,Delhi,07h 10m,1-stop,19:50,Kolkata,"10,838"
1352,Fri-29Oct2021,SpiceJet,10:50,Delhi,05h 50m,1-stop,16:40,Kolkata,"10,890"
1353,Fri-29Oct2021,Air India,11:15,Delhi,05h 30m,1-stop,16:45,Kolkata,"11,248"
1354,Fri-29Oct2021,Indigo,14:45,Delhi,02h 25m,non-stop,17:10,Kolkata,"11,625"
1355,Fri-29Oct2021,AirAsia,18:40,Delhi,07h 00m,1-stop,01:40,Kolkata,"12,046"
1356,Fri-29Oct2021,Air India,16:15,Delhi,20h 45m,1-stop,13:00,Kolkata,"12,150"
1357,Fri-29Oct2021,Air India,16:15,Delhi,27h 50m,1-stop,20:05,Kolkata,"12,150"
1358,Fri-29Oct2021,Vistara,14:50,Delhi,02h 05m,non-stop,16:55,Kolkata,"12,780"
1359,Fri-29Oct2021,Vistara,17:30,Delhi,02h 05m,non-stop,19:35,Kolkata,"12,780"
1360,Fri-29Oct2021,Vistara,20:30,Delhi,02h 15m,non-stop,22:45,Kolkata,"12,780"
1361,Fri-29Oct2021,AirAsia,16:15,Delhi,09h 25m,1-stop,01:40,Kolkata,"12,854"
1362,Fri-29Oct2021,Air India,18:40,Delhi,21h 20m,1-stop,16:00,Kolkata,"13,305"
1363,Fri-29Oct2021,Air India,16:15,Delhi,22h 30m,1-stop,14:45,Kolkata,"13,358"
1364,Fri-29Oct2021,Air India,16:15,Delhi,25h 10m,1-stop,17:25,Kolkata,"13,358"
1365,Fri-29Oct2021,AirAsia,12:40,Delhi,08h 40m,2+-stop,21:20,Kolkata,"14,040"
1366,Fri-29Oct2021,AirAsia,11:55,Delhi,09h 25m,2+-stop,21:20,Kolkata,"14,040"
1367,Fri-29Oct2021,SpiceJet,19:10,Delhi,18h 40m,1-stop,13:50,Kolkata,"14,565"
1368,Fri-29Oct2021,SpiceJet,19:10,Delhi,21h 40m,1-stop,16:50,Kolkata,"14,565"
1369,Fri-29Oct2021,Indigo,13:55,Delhi,08h 50m,1-stop,22:45,Kolkata,"14,744"
1370,Fri-29Oct2021,AirAsia,16:05,Delhi,09h 00m,1-stop,01:05,Kolkata,"15,616"
1371,Fri-29Oct2021,GO FIRST,19:45,Delhi,12h 20m,1-stop,08:05,Kolkata,"16,035"
1372,Fri-29Oct2021,AirAsia,11:55,Delhi,07h 30m,2+-stop,19:25,Kolkata,"16,560"
1373,Fri-29Oct2021,Vistara,18:00,Delhi,15h 15m,1-stop,09:15,Kolkata,"17,203"
1374,Fri-29Oct2021,Vistara,17:50,Delhi,23h 00m,1-stop,16:50,Kolkata,"19,553"
1375,Fri-29Oct2021,Indigo,16:00,Delhi,06h 50m,1-stop,22:50,Kolkata,"19,710"
1376,Fri-29Oct2021,Air India,13:30,Delhi,18h 50m,1-stop,08:20,Kolkata,"21,285"
1377,Fri-29Oct2021,Air India,21:15,Delhi,11h 05m,1-stop,08:20,Kolkata,"21,705"
1378,Fri-29Oct2021,Vistara,15:10,Delhi,18h 05m,1-stop,09:15,Kolkata,"22,335"
1379,Fri-29Oct2021,Vistara,12:45,Delhi,20h 30m,1-stop,09:15,Kolkata,"22,335"
1380,Fri-29Oct2021,Vistara,17:45,Delhi,15h 30m,1-stop,09:15,Kolkata,"22,755"
1381,Fri-29Oct2021,Vistara,16:55,Delhi,16h 20m,1-stop,09:15,Kolkata,"23,385"
1382,Fri-29Oct2021,Vistara,18:55,Delhi,14h 20m,1-stop,09:15,Kolkata,"24,435"
1383,Fri-29Oct2021,Air India,16:35,Delhi,15h 30m,1-stop,08:05,Kolkata,"24,540"
1384,Fri-29Oct2021,Vistara,15:10,Delhi,25h 40m,1-stop,16:50,Kolkata,"25,905"
1385,Fri-29Oct2021,Vistara,12:45,Delhi,28h 05m,1-stop,16:50,Kolkata,"25,905"
1386,Fri-29Oct2021,Air India,17:50,Delhi,22h 10m,2+-stop,16:00,Kolkata,"26,220"
1387,Fri-29Oct2021,Vistara,17:45,Delhi,23h 05m,1-stop,16:50,Kolkata,"26,325"
1388,Fri-29Oct2021,Vistara,16:55,Delhi,23h 55m,1-stop,16:50,Kolkata,"26,955"
1389,Fri-29Oct2021,Vistara,17:10,Delhi,16h 05m,2+-stop,09:15,Kolkata,"27,323"
1390,Fri-29Oct2021,Vistara,21:40,Delhi,11h 35m,1-stop,09:15,Kolkata,"27,900"
1391,Fri-29Oct2021,Vistara,19:45,Delhi,13h 30m,1-stop,09:15,Kolkata,"27,900"
1392,Fri-29Oct2021,Vistara,18:55,Delhi,21h 55m,1-stop,16:50,Kolkata,"28,005"
1393,Fri-29Oct2021,Vistara,17:45,Delhi,15h 30m,2+-stop,09:15,Kolkata,"28,898"
1394,Fri-29Oct2021,Vistara,21:40,Delhi,19h 10m,1-stop,16:50,Kolkata,"31,470"
1395,Fri-29Oct2021,Vistara,19:45,Delhi,21h 05m,1-stop,16:50,Kolkata,"31,470"
1396,Fri-29Oct2021,Vistara,16:05,Delhi,17h 10m,2+-stop,09:15,Kolkata,"35,303"
1397,Fri-29Oct2021,Vistara,17:35,Delhi,15h 40m,2+-stop,09:15,Kolkata,"35,723"
1398,Thu-04Nov2021,SpiceJet,20:50,Delhi,02h 10m,non-stop,23:00,Kolkata,"5,954"
1399,Thu-04Nov2021,Indigo,22:30,Delhi,02h 05m,non-stop,00:35,Kolkata,"5,955"
1400,Thu-04Nov2021,Indigo,19:45,Delhi,02h 10m,non-stop,21:55,Kolkata,"5,955"
1401,Thu-04Nov2021,Indigo,21:15,Delhi,02h 10m,non-stop,23:25,Kolkata,"5,955"
1402,Thu-04Nov2021,Indigo,07:15,Delhi,02h 15m,non-stop,09:30,Kolkata,"5,955"
1403,Thu-04Nov2021,GO FIRST,19:25,Delhi,02h 20m,non-stop,21:45,Kolkata,"5,954"
1404,Thu-04Nov2021,Vistara,07:20,Delhi,02h 05m,non-stop,09:25,Kolkata,"5,955"
1405,Thu-04Nov2021,SpiceJet,07:00,Delhi,02h 05m,non-stop,09:05,Kolkata,"5,954"
1406,Thu-04Nov2021,GO FIRST,05:50,Delhi,02h 10m,non-stop,08:00,Kolkata,"5,954"
1407,Thu-04Nov2021,SpiceJet,09:25,Delhi,09h 05m,1-stop,18:30,Kolkata,"6,164"
1408,Thu-04Nov2021,AirAsia,05:00,Delhi,02h 10m,non-stop,07:10,Kolkata,"5,956"
1409,Thu-04Nov2021,AirAsia,16:50,Delhi,02h 25m,non-stop,19:15,Kolkata,"5,956"
1410,Thu-04Nov2021,GO FIRST,11:10,Delhi,04h 40m,1-stop,15:50,Kolkata,"5,954"
1411,Thu-04Nov2021,Indigo,09:50,Delhi,04h 30m,1-stop,14:20,Kolkata,"5,955"
1412,Thu-04Nov2021,Indigo,07:20,Delhi,07h 00m,1-stop,14:20,Kolkata,"5,955"
1413,Thu-04Nov2021,Indigo,08:40,Delhi,02h 10m,non-stop,10:50,Kolkata,"5,955"
1414,Thu-04Nov2021,Indigo,17:25,Delhi,02h 15m,non-stop,19:40,Kolkata,"5,955"
1415,Thu-04Nov2021,Indigo,18:35,Delhi,02h 20m,non-stop,20:55,Kolkata,"5,955"
